Open,High,Low,Close,Volume,Adj Close
78.17767591069794,66.63152021691675,41.30085100309032,35.20335501959736,1924323.6651835367,138.12306
78.17265042088233,66.61498415179285,41.26258630013532,35.158591942933946,1925822.9145717465,138.12306
78.16762493106671,66.59844808666895,41.22432159718032,35.11382886627053,1927322.1639599556,138.12306
78.1625994412511,66.58191202154505,41.18605689422533,35.06906578960712,1928821.4133481644,138.12306
78.15757395143548,66.56537595642115,41.14779219127033,35.0243027129437,1930320.6627363733,138.12306
78.15254846161987,66.54883989129725,41.10952748831533,34.979539636280286,1931819.9121245823,138.12306
78.14752297180425,66.53230382617335,41.071262785360325,34.93477655961687,1933319.161512792,138.12306
78.14249748198864,66.51576776104945,41.03299808240533,34.89001348295346,1934818.4109010007,138.12306
78.13747199217302,66.49923169592554,40.99473337945033,34.84525040629004,1936317.6602892096,138.12306
78.13244650235741,66.48269563080164,40.95646867649533,34.80048732962663,1937816.9096774189,138.12306
78.12742101254179,66.46615956567774,40.91820397354034,34.75572425296321,1939316.159065628,138.12306
78.12239552272618,66.44962350055384,40.87993927058534,34.7109611762998,1940815.4084538373,138.12306
78.11737003291056,66.43308743542994,40.84167456763034,34.66619809963638,1942314.6578420463,138.12306
78.11234454309495,66.41655137030604,40.80340986467535,34.62143502297297,1943813.907230256,138.12306
78.10731905327933,66.40001530518214,40.76514516172035,34.576671946309546,1945313.1566184647,138.12306
78.10229356346372,66.38347924005824,40.72688045876535,34.53190886964613,1946812.4060066736,138.12306
78.0972680736481,66.36694317493433,40.68861575581035,34.48714579298272,1948311.655394883,138.12306
78.09224258383249,66.35040710981043,40.65035105285536,34.4423827163193,1949810.904783092,138.12306
78.08721709401686,66.33387104468653,40.61208634990036,34.397619639655886,1951310.154171301,138.12306
78.08219160420126,66.31733497956265,40.57382164694536,34.35285656299247,1952809.40355951,138.12306
78.07716611438563,66.30079891443873,40.53555694399036,34.30809348632906,1954308.6529477192,138.12306
78.07214062457003,66.28426284931484,40.49729224103536,34.26333040966564,1955807.9023359283,138.12306
78.0671151347544,66.26772678419093,40.45902753808036,34.21856733300223,1957307.1517241376,138.12306
78.0620896449388,66.25119071906704,40.420762835125366,34.17380425633881,1958806.401112347,138.12306
78.05706415512317,66.23465465394314,40.38249813217037,34.1290411796754,1960305.650500556,138.12306
78.05203866530756,66.21811858881924,40.34423342921537,34.08427810301198,1961804.899888765,138.12306
78.04701317549194,66.20158252369534,40.305968726260375,34.03951502634857,1963304.149276974,138.12306
78.04198768567633,66.18504645857143,40.26770402330538,33.99475194968515,1964803.3986651832,138.12306
78.03696219586071,66.16851039344753,40.22943932035038,33.94998887302174,1966302.6480533923,138.12306
78.0319367060451,66.15197432832363,40.19117461739538,33.90522579635832,1967801.8974416011,138.12306
